n,x,v
5023,-0.102482,0.004619
5024,-0.102477,0.00562259
5025,-0.102472,0.00662613
5026,-0.102465,0.00762962
5027,-0.102457,0.00863304
5028,-0.102449,0.00963639
5029,-0.102439,0.0106397
5030,-0.102428,0.0116428
5031,-0.102417,0.0126459
5032,-0.102404,0.0136488
5033,-0.102391,0.0146517
5034,-0.102376,0.0156544
5035,-0.10236,0.0166569
5036,-0.102344,0.0176593
5037,-0.102326,0.0186616
5038,-0.102307,0.0196636
5039,-0.102288,0.0206655
5040,-0.102267,0.0216672
5041,-0.102245,0.0226687
5042,-0.102223,0.02367
5043,-0.102199,0.024671
5044,-0.102174,0.0256719
5045,-0.102149,0.0266724
5046,-0.102122,0.0276728
5047,-0.102094,0.0286729
5048,-0.102066,0.0296727
5049,-0.102036,0.0306722
5050,-0.102005,0.0316714
5051,-0.101974,0.0326704
5052,-0.101941,0.033669
5053,-0.101907,0.0346673
5054,-0.101873,0.0356653
5055,-0.101837,0.0366629
5056,-0.1018,0.0376602
5057,-0.101763,0.0386571
5058,-0.101724,0.0396537
5059,-0.101684,0.0406499
5060,-0.101644,0.0416457
5061,-0.101602,0.0426411
5062,-0.101559,0.0436361
5063,-0.101516,0.0446307
5064,-0.101471,0.0456249
5065,-0.101425,0.0466186
5066,-0.101379,0.0476119
5067,-0.101331,0.0486047
5068,-0.101283,0.049597
5069,-0.101233,0.0505889
5070,-0.101182,0.0515803
5071,-0.101131,0.0525712
5072,-0.101078,0.0535616
5073,-0.101025,0.0545515
5074,-0.10097,0.0555409
5075,-0.100915,0.0565297
5076,-0.100858,0.057518
5077,-0.100801,0.0585058
5078,-0.100742,0.0594929
5079,-0.100683,0.0604795
5080,-0.100622,0.0614656
5081,-0.100561,0.062451
5082,-0.100498,0.0634359
5083,-0.100435,0.0644201
5084,-0.10037,0.0654037
5085,-0.100305,0.0663867
5086,-0.100238,0.067369
5087,-0.100171,0.0683507
5088,-0.100103,0.0693317
5089,-0.100033,0.0703121
5090,-0.0999631,0.0712918
5091,-0.0998918,0.0722708
5092,-0.0998195,0.0732491
5093,-0.0997463,0.0742267
5094,-0.0996721,0.0752036
5095,-0.0995969,0.0761798
5096,-0.0995207,0.0771552
5097,-0.0994435,0.0781299
5098,-0.0993654,0.0791038
5099,-0.0992863,0.080077
5100,-0.0992062,0.0810494
5101,-0.0991252,0.082021
5102,-0.0990431,0.0829918
5103,-0.0989602,0.0839619
5104,-0.0988762,0.0849311
5105,-0.0987913,0.0858995
5106,-0.0987054,0.086867
5107,-0.0986185,0.0878338
5108,-0.0985307,0.0887996
5109,-0.0984419,0.0897647
5110,-0.0983521,0.0907288
5111,-0.0982614,0.0916921
5112,-0.0981697,0.0926545
5113,-0.098077,0.093616
5114,-0.0979834,0.0945766
5115,-0.0978888,0.0955363
5116,-0.0977933,0.096495
5117,-0.0976968,0.0974529
5118,-0.0975993,0.0984097
5119,-0.0975009,0.0993657
5120,-0.0974016,0.100321
5121,-0.0973012,0.101275
5122,-0.0972,0.102228
5123,-0.0970977,0.10318
5124,-0.0969946,0.104131
5125,-0.0968904,0.105081
5126,-0.0967854,0.10603
5127,-0.0966793,0.106978
5128,-0.0965723,0.107925
5129,-0.0964644,0.108871
5130,-0.0963555,0.109815
5131,-0.0962457,0.110759
5132,-0.096135,0.111702
5133,-0.0960233,0.112644
5134,-0.0959106,0.113584
5135,-0.095797,0.114524
5136,-0.0956825,0.115462
5137,-0.0955671,0.116399
5138,-0.0954507,0.117335
5139,-0.0953333,0.11827
5140,-0.0952151,0.119204
5141,-0.0950959,0.120137
5142,-0.0949757,0.121068
5143,-0.0948546,0.121998
5144,-0.0947326,0.122928
5145,-0.0946097,0.123855
5146,-0.0944859,0.124782
5147,-0.0943611,0.125708
5148,-0.0942354,0.126632
5149,-0.0941087,0.127555
5150,-0.0939812,0.128477
5151,-0.0938527,0.129398
5152,-0.0937233,0.130317
5153,-0.093593,0.131235
5154,-0.0934618,0.132152
5155,-0.0933296,0.133067
5156,-0.0931965,0.133982
5157,-0.0930626,0.134894
5158,-0.0929277,0.135806
5159,-0.0927919,0.136716
5160,-0.0926551,0.137625
5161,-0.0925175,0.138533
5162,-0.092379,0.139439
5163,-0.0922395,0.140344
5164,-0.0920992,0.141248
5165,-0.091958,0.14215
5166,-0.0918158,0.143051
5167,-0.0916728,0.14395
5168,-0.0915288,0.144848
5169,-0.091384,0.145745
5170,-0.0912382,0.14664
5171,-0.0910916,0.147534
5172,-0.090944,0.148426
5173,-0.0907956,0.149317
5174,-0.0906463,0.150207
5175,-0.0904961,0.151095
5176,-0.090345,0.151981
5177,-0.090193,0.152867
5178,-0.0900401,0.15375
5179,-0.0898864,0.154632
5180,-0.0897318,0.155513
5181,-0.0895762,0.156392
5182,-0.0894199,0.157269
5183,-0.0892626,0.158146
5184,-0.0891044,0.15902
5185,-0.0889454,0.159893
5186,-0.0887855,0.160764
5187,-0.0886248,0.161634
5188,-0.0884631,0.162503
5189,-0.0883006,0.163369
5190,-0.0881373,0.164234
5191,-0.087973,0.165098
5192,-0.0878079,0.16596
5193,-0.087642,0.16682
5194,-0.0874751,0.167679
5195,-0.0873075,0.168536
5196,-0.0871389,0.169391
5197,-0.0869695,0.170245
5198,-0.0867993,0.171097
5199,-0.0866282,0.171947
5200,-0.0864562,0.172796
5201,-0.0862835,0.173643
5202,-0.0861098,0.174489
5203,-0.0859353,0.175332
5204,-0.08576,0.176174
5205,-0.0855838,0.177015
5206,-0.0854068,0.177853
5207,-0.0852289,0.17869
5208,-0.0850503,0.179525
5209,-0.0848707,0.180358
5210,-0.0846904,0.18119
5211,-0.0845092,0.18202
5212,-0.0843272,0.182848
5213,-0.0841443,0.183674
5214,-0.0839606,0.184499
5215,-0.0837761,0.185321
5216,-0.0835908,0.186142
5217,-0.0834047,0.186961
5218,-0.0832177,0.187778
5219,-0.0830299,0.188594
5220,-0.0828413,0.189407
5221,-0.0826519,0.190219
5222,-0.0824617,0.191029
5223,-0.0822707,0.191837
5224,-0.0820789,0.192643
5225,-0.0818862,0.193448
5226,-0.0816928,0.19425
5227,-0.0814985,0.195051
5228,-0.0813035,0.195849
5229,-0.0811076,0.196646
5230,-0.080911,0.197441
5231,-0.0807135,0.198234
5232,-0.0805153,0.199024
5233,-0.0803163,0.199813
5234,-0.0801165,0.200601
5235,-0.0799159,0.201386
5236,-0.0797145,0.202169
5237,-0.0795123,0.20295
5238,-0.0793093,0.203729
5239,-0.0791056,0.204506
5240,-0.0789011,0.205282
5241,-0.0786958,0.206055
5242,-0.0784898,0.206826
5243,-0.078283,0.207595
5244,-0.0780754,0.208362
5245,-0.077867,0.209127
5246,-0.0776579,0.209891
5247,-0.077448,0.210652
5248,-0.0772373,0.211411
5249,-0.0770259,0.212168
5250,-0.0768137,0.212922
5251,-0.0766008,0.213675
5252,-0.0763871,0.214426
5253,-0.0761727,0.215175
5254,-0.0759575,0.215921
5255,-0.0757416,0.216666
5256,-0.075525,0.217408
5257,-0.0753076,0.218148
5258,-0.0750894,0.218886
5259,-0.0748705,0.219622
5260,-0.0746509,0.220356
5261,-0.0744305,0.221088
5262,-0.0742095,0.221817
5263,-0.0739876,0.222544
5264,-0.0737651,0.22327
5265,-0.0735418,0.223992
5266,-0.0733178,0.224713
5267,-0.0730931,0.225432
5268,-0.0728677,0.226148
5269,-0.0726415,0.226862
5270,-0.0724147,0.227574
5271,-0.0721871,0.228284
5272,-0.0719588,0.228992
5273,-0.0717298,0.229697
5274,-0.0715001,0.2304
5275,-0.0712697,0.231101
5276,-0.0710386,0.2318
5277,-0.0708068,0.232496
5278,-0.0705743,0.23319
5279,-0.0703411,0.233882
5280,-0.0701073,0.234571
5281,-0.0698727,0.235258
5282,-0.0696374,0.235943
5283,-0.0694015,0.236626
5284,-0.0691649,0.237306
5285,-0.0689276,0.237984
5286,-0.0686896,0.23866
5287,-0.0684509,0.239333
5288,-0.0682116,0.240004
5289,-0.0679716,0.240673
5290,-0.0677309,0.241339
5291,-0.0674896,0.242003
5292,-0.0672476,0.242664
5293,-0.0670049,0.243324
5294,-0.0667616,0.24398
5295,-0.0665176,0.244635
5296,-0.066273,0.245287
5297,-0.0660277,0.245937
5298,-0.0657817,0.246584
5299,-0.0655351,0.247229
5300,-0.0652879,0.247871
5301,-0.06504,0.248511
5302,-0.0647915,0.249149
5303,-0.0645424,0.249784
5304,-0.0642926,0.250417
5305,-0.0640422,0.251047
5306,-0.0637911,0.251675
5307,-0.0635395,0.2523
5308,-0.0632872,0.252923
5309,-0.0630342,0.253543
5310,-0.0627807,0.254161
5311,-0.0625265,0.254777
5312,-0.0622718,0.25539
5313,-0.0620164,0.256
5314,-0.0617604,0.256608
5315,-0.0615038,0.257214
5316,-0.0612465,0.257817
5317,-0.0609887,0.258417
5318,-0.0607303,0.259015
5319,-0.0604713,0.259611
5320,-0.0602117,0.260203
5321,-0.0599515,0.260794
5322,-0.0596907,0.261382
5323,-0.0594293,0.261967
5324,-0.0591673,0.262549
5325,-0.0589048,0.26313
5326,-0.0586417,0.263707
5327,-0.058378,0.264282
5328,-0.0581137,0.264854
5329,-0.0578488,0.265424
5330,-0.0575834,0.265991
5331,-0.0573174,0.266556
5332,-0.0570508,0.267118
5333,-0.0567837,0.267677
5334,-0.0565161,0.268234
5335,-0.0562478,0.268788
5336,-0.055979,0.26934
5337,-0.0557097,0.269888
5338,-0.0554398,0.270435
5339,-0.0551694,0.270978
5340,-0.0548984,0.271519
5341,-0.0546269,0.272057
5342,-0.0543548,0.272593
5343,-0.0540822,0.273126
5344,-0.0538091,0.273656
5345,-0.0535354,0.274184
5346,-0.0532613,0.274709
5347,-0.0529865,0.275231
5348,-0.0527113,0.275751
5349,-0.0524356,0.276268
5350,-0.0521593,0.276782
5351,-0.0518825,0.277293
5352,-0.0516052,0.277802
5353,-0.0513274,0.278308
5354,-0.0510491,0.278811
5355,-0.0507703,0.279312
5356,-0.050491,0.27981
5357,-0.0502112,0.280305
5358,-0.0499309,0.280797
5359,-0.0496501,0.281287
5360,-0.0493688,0.281774
5361,-0.049087,0.282258
5362,-0.0488048,0.282739
5363,-0.048522,0.283218
5364,-0.0482388,0.283693
5365,-0.0479551,0.284167
5366,-0.0476709,0.284637
5367,-0.0473863,0.285104
5368,-0.0471012,0.285569
5369,-0.0468156,0.286031
5370,-0.0465296,0.28649
5371,-0.0462431,0.286946
5372,-0.0459562,0.2874
5373,-0.0456688,0.28785
5374,-0.0453809,0.288298
5375,-0.0450926,0.288743
5376,-0.0448039,0.289185
5377,-0.0445147,0.289625
5378,-0.0442251,0.290061
5379,-0.043935,0.290495
5380,-0.0436445,0.290926
5381,-0.0433536,0.291354
5382,-0.0430622,0.291779
5383,-0.0427704,0.292201
5384,-0.0424782,0.292621
5385,-0.0421856,0.293037
5386,-0.0418926,0.293451
5387,-0.0415991,0.293862
5388,-0.0413053,0.29427
5389,-0.041011,0.294675
5390,-0.0407163,0.295077
5391,-0.0404213,0.295477
5392,-0.0401258,0.295873
5393,-0.0398299,0.296267
5394,-0.0395336,0.296657
5395,-0.039237,0.297045
5396,-0.0389399,0.29743
5397,-0.0386425,0.297812
5398,-0.0383447,0.298191
5399,-0.0380465,0.298567
5400,-0.0377479,0.29894
5401,-0.037449,0.29931
5402,-0.0371497,0.299677
5403,-0.03685,0.300042
5404,-0.03655,0.300403
5405,-0.0362496,0.300762
5406,-0.0359488,0.301117
5407,-0.0356477,0.30147
5408,-0.0353462,0.301819
5409,-0.0350444,0.302166
5410,-0.0347422,0.30251
5411,-0.0344397,0.30285
5412,-0.0341369,0.303188
5413,-0.0338337,0.303523
5414,-0.0335302,0.303855
5415,-0.0332263,0.304184
5416,-0.0329221,0.30451
5417,-0.0326176,0.304833
5418,-0.0323128,0.305153
5419,-0.0320076,0.305469
5420,-0.0317022,0.305783
5421,-0.0313964,0.306094
5422,-0.0310903,0.306402
5423,-0.0307839,0.306707
5424,-0.0304772,0.307009
5425,-0.0301702,0.307308
5426,-0.0298628,0.307604
5427,-0.0295552,0.307897
5428,-0.0292473,0.308187
5429,-0.0289392,0.308474
5430,-0.0286307,0.308758
5431,-0.0283219,0.309038
5432,-0.0280129,0.309316
5433,-0.0277036,0.309591
5434,-0.027394,0.309863
5435,-0.0270841,0.310131
5436,-0.026774,0.310397
5437,-0.0264636,0.31066
5438,-0.0261529,0.310919
5439,-0.025842,0.311176
5440,-0.0255308,0.311429
5441,-0.0252194,0.31168
5442,-0.0249077,0.311927
5443,-0.0245958,0.312171
5444,-0.0242836,0.312413
5445,-0.0239712,0.312651
5446,-0.0236586,0.312886
5447,-0.0233457,0.313118
5448,-0.0230326,0.313347
5449,-0.0227192,0.313573
5450,-0.0224056,0.313796
5451,-0.0220918,0.314016
5452,-0.0217778,0.314232
5453,-0.0214636,0.314446
5454,-0.0211492,0.314657
5455,-0.0208345,0.314864
5456,-0.0205196,0.315068
5457,-0.0202046,0.31527
5458,-0.0198893,0.315468
5459,-0.0195738,0.315663
5460,-0.0192582,0.315855
5461,-0.0189423,0.316044
5462,-0.0186263,0.31623
5463,-0.01831,0.316412
5464,-0.0179936,0.316592
5465,-0.017677,0.316768
5466,-0.0173603,0.316942
5467,-0.0170433,0.317112
5468,-0.0167262,0.317279
5469,-0.0164089,0.317443
5470,-0.0160915,0.317604
5471,-0.0157739,0.317762
5472,-0.0154561,0.317917
5473,-0.0151382,0.318069
5474,-0.0148201,0.318217
5475,-0.0145019,0.318363
5476,-0.0141836,0.318505
5477,-0.013865,0.318644
5478,-0.0135464,0.31878
5479,-0.0132276,0.318913
5480,-0.0129087,0.319043
5481,-0.0125897,0.319169
5482,-0.0122705,0.319293
5483,-0.0119512,0.319413
5484,-0.0116318,0.31953
5485,-0.0113123,0.319644
5486,-0.0109926,0.319755
5487,-0.0106729,0.319863
5488,-0.010353,0.319968
5489,-0.010033,0.320069
5490,-0.00971296,0.320168
5491,-0.0093928,0.320263
5492,-0.00907253,0.320355
5493,-0.00875218,0.320444
5494,-0.00843173,0.32053
5495,-0.0081112,0.320613
5496,-0.00779059,0.320692
5497,-0.0074699,0.320769
5498,-0.00714913,0.320842
5499,-0.00682829,0.320912
5500,-0.00650737,0.320979
5501,-0.0061864,0.321043
5502,-0.00586535,0.321104
5503,-0.00554425,0.321161
5504,-0.00522309,0.321216
5505,-0.00490187,0.321267
5506,-0.0045806,0.321315
5507,-0.00425929,0.32136
5508,-0.00393793,0.321402
5509,-0.00361653,0.32144
5510,-0.00329509,0.321476
5511,-0.00297361,0.321508
5512,-0.0026521,0.321537
5513,-0.00233057,0.321563
5514,-0.002009,0.321586
5515,-0.00168742,0.321606
5516,-0.00136581,0.321623
5517,-0.00104419,0.321636
5518,-0.000722552,0.321646
5519,-0.000400906,0.321653
5520,-7.92525e-05,0.321657
5521,0.000242405,0.321658
5522,0.000564063,0.321656
5523,0.000885718,0.32165
5524,0.00120737,0.321641
5525,0.00152901,0.32163
5526,0.00185064,0.321615
5527,0.00217225,0.321596
5528,0.00249385,0.321575
5529,0.00281543,0.321551
5530,0.00313698,0.321523
5531,0.0034585,0.321492
5532,0.00377999,0.321458
5533,0.00410145,0.321421
5534,0.00442287,0.321381
5535,0.00474425,0.321338
5536,0.00506559,0.321291
5537,0.00538688,0.321241
5538,0.00570812,0.321188
5539,0.00602931,0.321132
5540,0.00635044,0.321073
5541,0.00667152,0.321011
5542,0.00699253,0.320946
5543,0.00731347,0.320877
5544,0.00763435,0.320805
5545,0.00795515,0.32073
5546,0.00827588,0.320652
5547,0.00859654,0.320571
5548,0.00891711,0.320487
5549,0.0092376,0.320399
5550,0.00955799,0.320309
5551,0.0098783,0.320215
5552,0.0101985,0.320118
5553,0.0105186,0.320018
5554,0.0108387,0.319915
5555,0.0111586,0.319808
5556,0.0114784,0.319699
5557,0.0117981,0.319586
5558,0.0121177,0.319471
5559,0.0124371,0.319352
5560,0.0127565,0.31923
5561,0.0130757,0.319105
5562,0.0133948,0.318976
5563,0.0137138,0.318845
5564,0.0140326,0.31871
5565,0.0143514,0.318573
5566,0.0146699,0.318432
5567,0.0149884,0.318288
5568,0.0153066,0.318141
5569,0.0156248,0.317991
5570,0.0159428,0.317838
5571,0.0162606,0.317681
5572,0.0165783,0.317522
5573,0.0168958,0.317359
5574,0.0172132,0.317193
5575,0.0175304,0.317025
5576,0.0178474,0.316853
5577,0.0181642,0.316678
5578,0.0184809,0.316499
5579,0.0187974,0.316318
5580,0.0191137,0.316134
5581,0.0194299,0.315946
5582,0.0197458,0.315756
5583,0.0200616,0.315562
5584,0.0203771,0.315365
5585,0.0206925,0.315165
5586,0.0210077,0.314962
5587,0.0213226,0.314756
5588,0.0216374,0.314547
5589,0.0219519,0.314335
5590,0.0222663,0.314119
5591,0.0225804,0.313901
5592,0.0228943,0.31368
5593,0.023208,0.313455
5594,0.0235214,0.313227
5595,0.0238347,0.312997
5596,0.0241476,0.312763
5597,0.0244604,0.312526
5598,0.0247729,0.312286
5599,0.0250852,0.312043
5600,0.0253973,0.311797
5601,0.0257091,0.311548
5602,0.0260206,0.311296
5603,0.0263319,0.31104
5604,0.0266429,0.310782
5605,0.0269537,0.310521
5606,0.0272642,0.310256
5607,0.0275745,0.309989
5608,0.0278845,0.309718
5609,0.0281942,0.309445
5610,0.0285037,0.309168
5611,0.0288128,0.308889
5612,0.0291217,0.308606
5613,0.0294303,0.308321
5614,0.0297386,0.308032
5615,0.0300467,0.30774
5616,0.0303544,0.307445
5617,0.0306619,0.307148
5618,0.030969,0.306847
5619,0.0312759,0.306543
5620,0.0315824,0.306236
5621,0.0318886,0.305927
5622,0.0321946,0.305614
5623,0.0325002,0.305298
5624,0.0328055,0.304979
5625,0.0331105,0.304658
5626,0.0334151,0.304333
5627,0.0337194,0.304005
5628,0.0340234,0.303674
5629,0.0343271,0.303341
5630,0.0346305,0.303004
5631,0.0349335,0.302664
5632,0.0352361,0.302322
5633,0.0355385,0.301976
5634,0.0358404,0.301628
5635,0.0361421,0.301276
5636,0.0364433,0.300922
5637,0.0367443,0.300564
5638,0.0370448,0.300204
5639,0.037345,0.29984
5640,0.0376449,0.299474
5641,0.0379443,0.299105
5642,0.0382434,0.298733
5643,0.0385422,0.298358
5644,0.0388405,0.29798
5645,0.0391385,0.297599
5646,0.0394361,0.297215
5647,0.0397333,0.296828
5648,0.0400302,0.296439
5649,0.0403266,0.296046
5650,0.0406226,0.29565
5651,0.0409183,0.295252
5652,0.0412135,0.294851
5653,0.0415084,0.294447
5654,0.0418028,0.294039
5655,0.0420969,0.29363
5656,0.0423905,0.293217
5657,0.0426837,0.292801
5658,0.0429765,0.292382
5659,0.0432689,0.291961
5660,0.0435609,0.291537
5661,0.0438524,0.291109
5662,0.0441435,0.290679
5663,0.0444342,0.290246
5664,0.0447244,0.289811
5665,0.0450143,0.289372
5666,0.0453036,0.288931
5667,0.0455926,0.288486
5668,0.045881,0.288039
5669,0.0461691,0.287589
5670,0.0464567,0.287136
5671,0.0467438,0.286681
5672,0.0470305,0.286223
5673,0.0473167,0.285761
5674,0.0476025,0.285297
5675,0.0478878,0.284831
5676,0.0481726,0.284361
5677,0.048457,0.283889
5678,0.0487408,0.283413
5679,0.0490243,0.282935
5680,0.0493072,0.282455
5681,0.0495897,0.281971
5682,0.0498716,0.281485
5683,0.0501531,0.280996
5684,0.0504341,0.280504
5685,0.0507146,0.280009
5686,0.0509946,0.279512
5687,0.0512741,0.279012
5688,0.0515531,0.278509
5689,0.0518316,0.278004
5690,0.0521097,0.277496
5691,0.0523871,0.276985
5692,0.0526641,0.276471
5693,0.0529406,0.275955
5694,0.0532166,0.275435
5695,0.053492,0.274914
5696,0.0537669,0.274389
5697,0.0540413,0.273862
5698,0.0543152,0.273332
5699,0.0545885,0.2728
5700,0.0548613,0.272264
5701,0.0551336,0.271726
5702,0.0554053,0.271186
5703,0.0556765,0.270643
5704,0.0559471,0.270097
5705,0.0562172,0.269548
5706,0.0564868,0.268997
5707,0.0567558,0.268443
5708,0.0570242,0.267887
5709,0.0572921,0.267327
5710,0.0575594,0.266766
5711,0.0578262,0.266201
5712,0.0580924,0.265634
5713,0.058358,0.265065
5714,0.0586231,0.264493
5715,0.0588876,0.263918
5716,0.0591515,0.263341
5717,0.0594148,0.262761
5718,0.0596776,0.262178
5719,0.0599398,0.261593
5720,0.0602014,0.261005
5721,0.0604624,0.260415
5722,0.0607228,0.259822
5723,0.0609826,0.259227
5724,0.0612418,0.258629
5725,0.0615005,0.258029
5726,0.0617585,0.257426
5727,0.0620159,0.25682
5728,0.0622727,0.256212
5729,0.0625289,0.255602
5730,0.0627845,0.254989
5731,0.0630395,0.254373
5732,0.0632939,0.253755
5733,0.0635477,0.253135
5734,0.0638008,0.252512
5735,0.0640533,0.251886
5736,0.0643052,0.251258
5737,0.0645565,0.250628
5738,0.0648071,0.249995
5739,0.0650571,0.24936
5740,0.0653064,0.248722
5741,0.0655552,0.248082
5742,0.0658032,0.247439
5743,0.0660507,0.246794
5744,0.0662975,0.246147
5745,0.0665436,0.245497
5746,0.0667891,0.244845
5747,0.067034,0.24419
5748,0.0672782,0.243533
5749,0.0675217,0.242873
5750,0.0677646,0.242211
5751,0.0680068,0.241547
5752,0.0682483,0.24088
5753,0.0684892,0.240211
5754,0.0687294,0.23954
5755,0.0689689,0.238866
5756,0.0692078,0.23819
5757,0.069446,0.237512
5758,0.0696835,0.236831
5759,0.0699203,0.236148
5760,0.0701565,0.235463
5761,0.070392,0.234775
5762,0.0706267,0.234085
5763,0.0708608,0.233393
5764,0.0710942,0.232698
5765,0.0713269,0.232001
5766,0.0715589,0.231302
5767,0.0717902,0.230601
5768,0.0720208,0.229897
5769,0.0722507,0.229191
5770,0.0724799,0.228483
5771,0.0727084,0.227773
5772,0.0729362,0.22706
5773,0.0731632,0.226345
5774,0.0733896,0.225628
5775,0.0736152,0.224909
5776,0.0738401,0.224187
5777,0.0740643,0.223464
5778,0.0742878,0.222738
5779,0.0745105,0.22201
5780,0.0747325,0.221279
5781,0.0749538,0.220547
5782,0.0751743,0.219812
5783,0.0753941,0.219076
5784,0.0756132,0.218337
5785,0.0758316,0.217596
5786,0.0760491,0.216852
5787,0.076266,0.216107
5788,0.0764821,0.21536
5789,0.0766975,0.21461
5790,0.0769121,0.213858
5791,0.0771259,0.213105
5792,0.077339,0.212349
5793,0.0775514,0.211591
5794,0.077763,0.210831
5795,0.0779738,0.210069
5796,0.0781839,0.209305
5797,0.0783932,0.208538
5798,0.0786017,0.20777
5799,0.0788095,0.207
5800,0.0790165,0.206228
5801,0.0792227,0.205453
5802,0.0794282,0.204677
5803,0.0796329,0.203898
5804,0.0798367,0.203118
5805,0.0800399,0.202336
5806,0.0802422,0.201551
5807,0.0804438,0.200765
5808,0.0806445,0.199977
5809,0.0808445,0.199186
5810,0.0810437,0.198394
5811,0.0812421,0.1976
5812,0.0814397,0.196804
5813,0.0816365,0.196006
5814,0.0818325,0.195206
5815,0.0820277,0.194404
5816,0.0822221,0.1936
5817,0.0824157,0.192795
5818,0.0826085,0.191987
5819,0.0828005,0.191178
5820,0.0829917,0.190366
5821,0.083182,0.189553
5822,0.0833716,0.188738
5823,0.0835603,0.187921
5824,0.0837482,0.187102
5825,0.0839353,0.186282
5826,0.0841216,0.185459
5827,0.0843071,0.184635
5828,0.0844917,0.183809
5829,0.0846755,0.182981
5830,0.0848585,0.182151
5831,0.0850407,0.18132
5832,0.085222,0.180487
5833,0.0854025,0.179652
5834,0.0855821,0.178815
5835,0.0857609,0.177976
5836,0.0859389,0.177136
5837,0.086116,0.176294
5838,0.0862923,0.17545
5839,0.0864678,0.174605
5840,0.0866424,0.173758
5841,0.0868161,0.172909
5842,0.0869891,0.172058
5843,0.0871611,0.171206
5844,0.0873323,0.170352
5845,0.0875027,0.169496
5846,0.0876722,0.168639
5847,0.0878408,0.16778
5848,0.0880086,0.166919
5849,0.0881755,0.166057
5850,0.0883416,0.165193
5851,0.0885068,0.164328
5852,0.0886711,0.163461
5853,0.0888345,0.162592
5854,0.0889971,0.161721
5855,0.0891589,0.16085
5856,0.0893197,0.159976
5857,0.0894797,0.159101
5858,0.0896388,0.158224
5859,0.089797,0.157346
5860,0.0899544,0.156466
5861,0.0901108,0.155585
5862,0.0902664,0.154702
5863,0.0904211,0.153818
5864,0.0905749,0.152932
5865,0.0907279,0.152045
5866,0.0908799,0.151156
5867,0.0910311,0.150266
5868,0.0911813,0.149374
5869,0.0913307,0.148481
5870,0.0914792,0.147586
5871,0.0916268,0.14669
5872,0.0917735,0.145792
5873,0.0919192,0.144893
5874,0.0920641,0.143993
5875,0.0922081,0.143091
5876,0.0923512,0.142188
5877,0.0924934,0.141283
5878,0.0926347,0.140377
5879,0.0927751,0.139469
5880,0.0929145,0.138561
5881,0.0930531,0.13765
5882,0.0931908,0.136739
5883,0.0933275,0.135826
5884,0.0934633,0.134912
5885,0.0935982,0.133996
5886,0.0937322,0.133079
5887,0.0938653,0.132161
5888,0.0939975,0.131242
5889,0.0941287,0.130321
5890,0.094259,0.129399
5891,0.0943884,0.128476
5892,0.0945169,0.127551
5893,0.0946445,0.126625
5894,0.0947711,0.125698
5895,0.0948968,0.12477
5896,0.0950215,0.12384
5897,0.0951454,0.12291
5898,0.0952683,0.121978
5899,0.0953903,0.121044
5900,0.0955113,0.12011
5901,0.0956314,0.119175
5902,0.0957506,0.118238
5903,0.0958688,0.1173
5904,0.0959861,0.116361
5905,0.0961025,0.115421
5906,0.0962179,0.114479
5907,0.0963324,0.113537
5908,0.0964459,0.112593
5909,0.0965585,0.111649
5910,0.0966702,0.110703
5911,0.0967809,0.109756
5912,0.0968906,0.108808
5913,0.0969995,0.107859
5914,0.0971073,0.106909
5915,0.0972142,0.105958
5916,0.0973202,0.105006
5917,0.0974252,0.104053
5918,0.0975292,0.103098
5919,0.0976323,0.102143
5920,0.0977345,0.101187
5921,0.0978357,0.10023
5922,0.0979359,0.0992714
5923,0.0980352,0.0983122
5924,0.0981335,0.097352
5925,0.0982308,0.0963909
5926,0.0983272,0.0954288
5927,0.0984227,0.0944658
5928,0.0985171,0.0935018
5929,0.0986106,0.0925369
5930,0.0987032,0.0915711
5931,0.0987947,0.0906044
5932,0.0988853,0.0896368
5933,0.098975,0.0886683
5934,0.0990636,0.0876989
5935,0.0991513,0.0867287
5936,0.0992381,0.0857576
5937,0.0993238,0.0847857
5938,0.0994086,0.0838129
5939,0.0994924,0.0828393
5940,0.0995753,0.0818649
5941,0.0996571,0.0808897
5942,0.099738,0.0799137
5943,0.0998179,0.0789369
5944,0.0998969,0.0779593
5945,0.0999748,0.0769809
5946,0.100052,0.0760018
5947,0.100128,0.0750219
5948,0.100203,0.0740413
5949,0.100277,0.07306
5950,0.10035,0.0720779
5951,0.100422,0.0710951
5952,0.100493,0.0701117
5953,0.100563,0.0691275
5954,0.100632,0.0681426
5955,0.1007,0.0671571
5956,0.100768,0.0661709
5957,0.100834,0.065184
5958,0.100899,0.0641965
5959,0.100963,0.0632084
5960,0.101026,0.0622196
5961,0.101089,0.0612302
5962,0.10115,0.0602402
5963,0.10121,0.0592496
5964,0.101269,0.0582585
5965,0.101328,0.0572667
5966,0.101385,0.0562744
5967,0.101441,0.0552815
5968,0.101496,0.0542881
5969,0.101551,0.0532941
5970,0.101604,0.0522996
5971,0.101656,0.0513046
5972,0.101708,0.050309
5973,0.101758,0.049313
5974,0.101807,0.0483165
5975,0.101856,0.0473195
5976,0.101903,0.046322
5977,0.101949,0.0453241
5978,0.101995,0.0443257
5979,0.102039,0.0433268
5980,0.102082,0.0423276
5981,0.102124,0.0413279
5982,0.102166,0.0403278
5983,0.102206,0.0393273
5984,0.102245,0.0383264
5985,0.102284,0.0373251
5986,0.102321,0.0363235
5987,0.102357,0.0353214
